_id,RegiUn,Tipo punto monitoreo,Sector,Semana,Fecha,Tipo producto,Producto,MInimo,M*ximo,Promedio
1002,7,Supermercado,Talca,35,26/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,629,999,"836,17"
1003,7,Supermercado,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,919,919,919
1004,7,Supermercado,Talca,35,26/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,990,1031,"1006,67"
1005,7,Supermercado,Talca,35,26/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,799,999,"911,5"
1006,7,Supermercado,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,990,1019,"1004,5"
1007,7,Supermercado,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,83,83,83
1008,7,Supermercado,Talca,35,26/08/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,76,111,"90,25"
1009,7,Supermercado,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),799,799,799
1010,7,Supermercado,Talca,35,26/08/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),799,919,879
1011,7,Supermercado,Talca,35,26/08/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),890,890,890
1012,7,Supermercado,CuricÛ,35,26/08/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,519,590,"554,5"
1013,7,Supermercado,Talca,35,26/08/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,469,590,"556,22"
1014,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),313,331,322
1015,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),313,395,"338,2"
1016,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),296,299,"297,5"
1017,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,750,899,"833,2"
1018,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,840,840,840
1019,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,490,749,"561,6"
1020,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,589,589,589
1021,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,490,490,490
1022,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),293,299,296
1023,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),175,266,"220,5"
1024,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,549,549,549
1025,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,619,619,619
1026,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,690,799,"739,14"
1027,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,650,650,650
1028,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1098,1558,"1434,8"
1029,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1500,1500,1500
1030,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,690,1190,"813,6"
1031,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,690,1190,940
1032,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,729,729,729
1033,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,729,729,729
1034,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,790,919,"854,25"
1035,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,850,899,"874,5"
1036,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,750,949,"841,4"
1037,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,750,890,"799,13"
1038,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,750,1290,1020
1039,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,695,695,695
1040,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,639,739,"700,5"
1041,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,590,590,590
1042,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,450,699,"602,14"
1043,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,590,590,590
1044,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,990,1490,"1133,6"
1045,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Segunda,980,1490,1235
1046,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,820,899,"869,4"
1047,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,990,1190,1090
1048,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,820,899,"859,5"
1049,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,819,1190,"1004,5"
1050,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,1081,1081,1081
1051,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,799,950,"852,67"
1052,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,799,1190,"919,5"
1053,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,1081,1190,"1135,5"
1054,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,499,549,524
1055,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Segunda,299,499,"429,33"
1056,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Primera,499,590,"544,5"
1057,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Segunda,390,390,390
1058,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Primera,2390,2390,2390
1059,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1690,1690,1690
1060,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,299,2499,"1962,29"
1061,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1490,2198,1826
1062,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1690,2190,1940
1063,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,1999,1999,1999
1064,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,660,899,762
1065,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,790,790,790
1066,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,659,849,"749,33"
1067,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,790,790,790
1068,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,390,550,"475,14"
1069,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,789,1190,"989,67"
1070,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,1049,1049,1049
1071,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,990,990,990
1072,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,990,999,"996,75"
1073,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,539,749,"613,57"
1074,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,590,590,590
1075,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,490,599,"544,5"
1076,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,590,749,"621,8"
1077,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,490,600,"569,75"
1078,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2580,2580,2580
1079,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,849,990,936
1080,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,1190,1190,1190
1081,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,899,1049,"987,67"
1082,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,790,1019,"904,5"
1083,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,949,949,949
1084,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,81,93,"89,2"
1085,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,93,93,93
1086,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),799,999,"902,67"
1087,7,Supermercado,CuricÛ,36,02/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),890,939,"914,5"
1088,7,Supermercado,Talca,36,02/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,469,590,"556,22"
1089,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),180,395,"313,33"
1090,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),349,395,372
1091,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),331,331,331
1092,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),333,333,333
1093,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,750,919,"844,5"
1094,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,750,750,750
1095,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,589,589,589
1096,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,659,5899,1725
1097,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),293,299,295
1098,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),790,790,790
1099,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,549,549,549
1100,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,650,799,"728,33"
1101,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,790,790,790
1102,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,998,998,998
1103,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,1300,1908,"1448,89"
1104,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,690,790,740
1105,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,690,1190,823
1106,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,729,729,729
1107,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,800,890,"860,86"
1108,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,890,890,890
1109,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Segunda,800,849,"824,5"
1110,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,790,790,790
1111,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,739,890,"801,89"
1112,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,445,838,"662,2"
1113,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,450,699,"602,38"
1114,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,590,629,"609,5"
1115,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 2a amarillo,699,699,699
1116,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,980,1190,"1039,75"
1117,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Segunda,980,980,980
1118,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,839,1190,"952,25"
1119,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,1190,1190,1190
1120,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,630,630,630
1121,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,690,690,690
1122,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,799,1190,"935,4"
1123,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,1190,1190,1190
1124,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,690,690,690
1125,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,799,799,799
1126,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Royal Fuji $/kilo Primera,690,690,690
1127,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,699,1190,898
1128,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,1081,1190,"1135,5"
1129,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Segunda,799,799,799
1130,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,390,599,"495,2"
1131,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Segunda,690,690,690
1132,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Naranja Thompson $/kilo Primera,549,549,549
1133,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Primera,2189,2189,2189
1134,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,2190,2490,2340
1135,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1990,2499,"2354,17"
1136,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,1490,2198,2021
1137,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,1490,1490,1490
1138,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Segunda,1690,1690,1690
1139,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,690,690,690
1140,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,890,1799,"1062,67"
1141,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,690,690,690
1142,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,790,890,833
1143,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,479,479,479
1144,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,489,550,508
1145,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,899,999,"979,33"
1146,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,990,1049,"1019,5"
1147,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,800,949,"849,67"
1148,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,590,890,"692,14"
1149,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,619,619,619
1150,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,490,600,"579,75"
1151,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,490,490,490
1152,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2990,2990,2990
1153,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,559,1190,"971,4"
1154,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,1019,1190,"1104,5"
1155,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,790,790,790
1156,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,940,1099,"1015,29"
1157,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,790,790,790
1158,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,1099,1099,1099
1159,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,52,93,"81,33"
1160,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,93,98,"95,5"
1161,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),890,949,"919,33"
1162,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),939,939,939
1163,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),919,919,919
1164,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,62,590,423
1165,7,Supermercado,CuricÛ,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,629,629,629
1166,7,Supermercado,Talca,37,09/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,390,390,390
1167,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),310,899,"468,25"
1168,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,790,889,"849,25"
1169,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,589,659,"606,75"
1170,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),296,296,296
1171,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,679,679,679
1172,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,719,799,"756,75"
1173,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,318,1198,"923,5"
1174,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,690,1190,"849,5"
1175,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,729,729,729
1176,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,799,899,"851,2"
1177,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Primera,749,799,"776,75"
1178,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Lechuga Escarola $/unidad Segunda,695,799,728
1179,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,LimÛn Sin Especificar $/kilo 1a amarillo,490,619,"547,25"
1180,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Mandarina Clementina $/kilo Primera,1189,1490,"1264,5"
1181,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Primera,839,899,879
1182,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Manzana Fuji $/kilo Segunda,699,699,699
1183,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Primera,690,890,790
1184,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Manzana Granny Smith $/kilo Segunda,799,799,799
1185,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Manzana Royal Fuji $/kilo Primera,799,899,849
1186,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Manzana Royal Gala $/kilo Primera,990,990,990
1187,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Naranja Navel Late $/kilo Primera,449,499,469
1188,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Primera,1990,1990,1990
1189,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Palta Hass $/kilo Segunda,1990,2319,2186
1190,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Palta Negra de La Cruz $/kilo Primera,2190,2198,"2195,33"
1191,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Papa Asterix $/kilo Primera,999,999,999
1192,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Papa Desire $/kilo Primera,890,1990,1215
1193,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,489,539,"514,25"
1194,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,919,999,"961,75"
1195,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,619,719,"653,2"
1196,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,530,590,"562,25"
1197,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,2990,2990,2990
1198,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,890,959,"924,5"
1199,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,1090,1199,"1173,6"
1200,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,92,111,"96,8"
1201,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),919,980,"949,5"
1202,7,Supermercado,Talca,38,16/09/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,490,559,"545,2"
1203,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),180,399,"325,75"
1204,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),345,345,345
1205,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),199,199,199
1206,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),331,331,331
1207,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,829,829,829
1208,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,750,899,851
1209,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,589,589,589
1210,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,659,699,679
1211,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,590,659,"624,5"
1212,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,549,549,549
1213,7,Supermercado,CuricÛ,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,799,799,799
1214,7,Supermercado,Talca,39,23/09/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,650,1399,"832,29"
